param,mean,median,1.000_CI_LB,1.000_CI_UB
gamma-quantile_param_1608,0.744456,0.759958,0.309667,0.987702
gamma-quantile_param_1609,0.568837,0.569031,0.277869,0.837242
gamma-quantile_param_1610,0.509344,0.508839,0.244294,0.759506
gamma-quantile_param_1611,0.483133,0.476021,0.170276,0.862430
gamma-quantile_param_1612,0.526560,0.526589,0.205400,0.837886
gamma-quantile_param_1613,0.431931,0.428480,0.220711,0.736461
gamma-quantile_param_1614,0.435050,0.434720,0.284586,0.622382
gamma-quantile_param_1615,0.392918,0.395611,0.091111,0.677244
gamma-quantile_param_1616,0.481461,0.481356,0.393253,0.587502
gamma-quantile_param_1617,0.535604,0.536000,0.457346,0.626664
gamma-quantile_param_1618,0.460846,0.471219,0.041631,0.938782
gamma-quantile_param_1619,0.500013,0.498161,0.363710,0.698604
gamma-quantile_param_1620,0.166267,0.123008,0.000062,0.702951
gamma-quantile_param_1621,0.484447,0.484379,0.334753,0.628296
gamma-quantile_param_1622,0.497057,0.496049,0.310337,0.692347
gamma-quantile_param_1623,0.540129,0.541041,0.375752,0.698063
gamma-quantile_param_1624,0.447669,0.446644,0.342243,0.549674
gamma-quantile_param_1625,0.438838,0.438026,0.341108,0.547637
gamma-quantile_param_1626,0.551522,0.596369,0.004969,0.999658
gamma-quantile_param_1627,0.442553,0.444341,0.198884,0.628726
gamma-quantile_param_1628,0.496493,0.496658,0.350465,0.651470
gamma-quantile_param_1629,0.512970,0.531732,0.014261,0.991641
gamma-quantile_param_1630,0.505060,0.505179,0.394795,0.611547
gamma-quantile_param_1631,0.519047,0.518760,0.407208,0.644638
gamma-quantile_param_1632,0.498896,0.499250,0.398591,0.599605
gamma-quantile_param_1633,0.478528,0.480087,0.339784,0.605775
gamma-quantile_param_1634,0.747400,0.795279,0.100578,0.946131
gamma-quantile_param_1635,0.428631,0.426492,0.253844,0.675560
gamma-quantile_param_1636,0.447971,0.447848,0.222104,0.682944
gamma-quantile_param_1637,0.463984,0.461428,0.219433,0.732147
gamma-quantile_param_1638,0.570422,0.560719,0.111117,0.994571
gamma-quantile_param_1639,0.401380,0.397375,0.167113,0.671697
gamma-quantile_param_1640,0.454012,0.432491,0.000297,0.994529
gamma-quantile_param_1641,0.609843,0.616360,0.084813,0.994926
gamma-quantile_param_1642,0.499444,0.529477,0.003254,0.999799
gamma-quantile_param_1643,0.408107,0.396173,0.109231,0.831287
gamma-quantile_param_1644,0.379833,0.374442,0.171305,0.732575
gamma-quantile_param_1645,0.670385,0.637313,0.330917,0.993123
gamma-quantile_param_1646,0.475174,0.525134,0.004825,0.904409
gamma-quantile_param_1647,0.447404,0.439729,0.223653,0.811962
gamma-quantile_param_1648,0.483971,0.484457,0.336470,0.665069
gamma-quantile_param_1649,0.499744,0.528615,0.000140,0.999931
gamma-quantile_param_1650,0.621753,0.634893,0.030834,0.999520
gamma-quantile_param_1651,0.428751,0.367927,0.000500,0.999943
gamma-quantile_param_1652,0.485556,0.495835,0.000820,0.998550
gamma-quantile_param_1653,0.552211,0.571137,0.001287,0.999920
gamma-quantile_param_1654,0.432770,0.367784,0.000019,0.999816
gamma-quantile_param_1655,0.423107,0.373315,0.000012,0.999044
gamma-quantile_param_1656,0.345045,0.315179,0.000000,0.962432
gamma-quantile_param_1657,0.468985,0.440006,0.000000,0.999994
gamma-quantile_param_1658,0.466343,0.455670,0.000221,0.998860
gamma-quantile_param_1659,0.801247,0.809525,0.458309,0.999295
gamma-quantile_param_1660,0.587387,0.632606,0.001857,0.999917
gamma-quantile_param_1661,0.589555,0.620095,0.002085,0.999991
gamma-quantile_param_1662,0.580335,0.668401,0.000096,1.000000
gamma-quantile_param_1663,0.609892,0.761003,0.000289,1.000000
gamma-quantile_param_1664,0.660414,0.838988,0.000001,1.000000
gamma-quantile_param_1665,0.604595,0.696685,0.000011,0.999998
gamma-quantile_param_1666,0.836861,0.994175,0.000004,1.000000
gamma-quantile_param_1667,0.695345,0.884163,0.000193,1.000000
gamma-quantile_param_1668,0.868308,0.988610,0.000034,1.000000
gamma-quantile_param_1669,0.339260,0.253064,0.004097,0.995608
gamma-quantile_param_1670,0.345142,0.319103,0.003039,0.993497
gamma-quantile_param_1671,0.622874,0.656697,0.020249,0.999101
gamma-quantile_param_1672,0.563120,0.595144,0.000764,0.998143
gamma-quantile_param_1673,0.495712,0.488197,0.002252,0.998463
gamma-quantile_param_1674,0.573654,0.600510,0.000820,0.999687
gamma-quantile_param_1675,0.571622,0.583841,0.007018,0.999424
gamma-quantile_param_1676,0.560120,0.576919,0.001609,0.999662
gamma-quantile_param_1677,0.505370,0.506462,0.034371,0.992241
gamma-quantile_param_1678,0.437234,0.454414,0.000009,0.995194
gamma-quantile_param_1679,0.407228,0.367938,0.000078,0.996187
gamma-quantile_param_1680,0.357988,0.271060,0.000010,0.997685
gamma-quantile_param_1681,0.445503,0.412220,0.000085,0.989490
gamma-quantile_param_1682,0.304638,0.268714,0.000185,0.952243
gamma-quantile_param_1683,0.572244,0.567682,0.049156,0.998715
gamma-quantile_param_1684,0.530705,0.538186,0.000011,0.999970
gamma-quantile_param_1685,0.610228,0.609500,0.042141,0.993806
gamma-quantile_param_1686,0.483962,0.532161,0.003629,0.996532
gamma-quantile_param_1687,0.350355,0.290282,0.000297,0.999023
gamma-quantile_param_1688,0.621078,0.693889,0.001204,0.999474
gamma-quantile_param_1689,0.507598,0.509894,0.003191,0.999564
gamma-quantile_param_1690,0.280515,0.236723,0.000299,0.899654
gamma-quantile_param_1691,0.585731,0.616500,0.022751,0.999247
gamma-quantile_param_1692,0.622600,0.661823,0.001357,0.996791
gamma-quantile_param_1693,0.582248,0.614882,0.002434,0.999634
gamma-quantile_param_1694,0.597602,0.628737,0.005497,0.999825
gamma-quantile_param_1695,0.630927,0.709657,0.014499,0.999503
gamma-quantile_param_1696,0.395325,0.327488,0.000854,0.999391
gamma-quantile_param_1697,0.256716,0.161292,0.000205,0.966995
gamma-quantile_param_1698,0.431364,0.411897,0.000197,0.991359
gamma-quantile_param_1699,0.545652,0.584037,0.002141,0.999476
gamma-quantile_param_1700,0.559957,0.656444,0.000228,0.994580
gamma-quantile_param_1701,0.391677,0.396916,0.027668,0.931235
gamma-quantile_param_1702,0.406261,0.350623,0.000221,0.997451
gamma-quantile_param_1703,0.637103,0.799364,0.000315,0.999786
gamma-quantile_param_1704,0.532164,0.499595,0.065297,0.998458
gamma-quantile_param_1705,0.429777,0.416898,0.000033,0.995102
gamma-quantile_param_1706,0.329253,0.321555,0.002198,0.905407
gamma-quantile_param_1707,0.510208,0.503879,0.000698,0.999871
gamma-quantile_param_1708,0.231702,0.123866,0.000035,0.989719
gamma-quantile_param_1709,0.611466,0.644482,0.068042,0.990199
gamma-quantile_param_1710,0.375300,0.319831,0.002831,0.986160
gamma-quantile_param_1711,0.428894,0.350380,0.001518,0.994860
gamma-quantile_param_1712,0.532870,0.597181,0.000000,0.998426
gamma-quantile_param_1713,0.516517,0.522972,0.000001,0.999943
gamma-quantile_param_1714,0.691983,0.812915,0.007339,0.999831
gamma-quantile_param_1715,0.516704,0.556270,0.002502,0.976962
gamma-quantile_param_1716,0.485980,0.401547,0.000167,0.999445
gamma-quantile_param_1717,0.363328,0.339058,0.000437,0.999473
gamma-quantile_param_1718,0.272129,0.253580,0.000179,0.928193
gamma-quantile_param_1719,0.422494,0.419675,0.000041,0.996079
gamma-quantile_param_1720,0.398383,0.469108,0.000000,0.905337
gamma-quantile_param_1721,0.218427,0.127647,0.000030,0.964394
gamma-quantile_param_1722,0.725249,0.751109,0.121686,0.999724
gamma-quantile_param_1723,0.828877,0.898580,0.205067,0.999986
gamma-quantile_param_1724,0.740246,0.833861,0.006230,0.999916
gamma-quantile_param_1725,0.424874,0.356819,0.004413,0.950375
gamma-quantile_param_1726,0.820937,0.928808,0.071661,0.999983
gamma-quantile_param_1727,0.218595,0.135011,0.000071,0.889863
gamma-quantile_param_1728,0.449503,0.411567,0.000689,0.999165
gamma-quantile_param_1729,0.376725,0.350761,0.000002,0.999071
gamma-quantile_param_1730,0.588974,0.680082,0.000762,0.999908
gamma-quantile_param_1731,0.666506,0.707114,0.057662,0.995118
gamma-quantile_param_1732,0.433518,0.397351,0.001185,0.973619
gamma-quantile_param_1733,0.163378,0.101235,0.000072,0.677346
gamma-quantile_param_1734,0.423087,0.437149,0.005482,0.943928
gamma-quantile_param_1735,0.320330,0.200867,0.000000,0.989082
gamma-quantile_param_1736,0.354423,0.273961,0.000002,0.996771
gamma-quantile_param_1737,0.472797,0.464114,0.000003,0.998270
gamma-quantile_param_1738,0.287079,0.213036,0.000092,0.946134
gamma-quantile_param_1739,0.173575,0.129681,0.000440,0.708038
gamma-quantile_param_1740,0.357526,0.304535,0.018070,0.924955
gamma-quantile_param_1741,0.290030,0.235937,0.008088,0.950434
gamma-quantile_param_1742,0.567296,0.568674,0.024766,0.990526
gamma-quantile_param_1743,0.780247,0.923850,0.003876,0.999999
gamma-quantile_param_1744,0.944944,0.977253,0.448706,0.999998
gamma-quantile_param_1745,0.641021,0.753297,0.000217,0.995894
gamma-quantile_param_1746,0.368351,0.366971,0.002701,0.753539
gamma-quantile_param_1747,0.647550,0.695379,0.001606,0.999823
gamma-quantile_param_1748,0.455367,0.349006,0.006179,0.999073
gamma-quantile_param_1749,0.510555,0.432311,0.001447,0.999995
gamma-quantile_param_1750,0.383073,0.357125,0.003443,0.944557
gamma-quantile_param_1751,0.786617,0.882217,0.003056,1.000000
gamma-quantile_param_1752,0.933242,0.954361,0.565763,0.999500
gamma-quantile_param_1753,0.745015,0.867107,0.001736,0.999537
gamma-quantile_param_1754,0.527456,0.527638,0.399506,0.666912
gamma-quantile_param_1755,0.322883,0.186839,0.002357,0.960101
gamma-quantile_param_1756,0.555609,0.542050,0.018396,0.955328
gamma-quantile_param_1757,0.542471,0.543584,0.303552,0.757049
gamma-quantile_param_1758,0.488621,0.485120,0.252108,0.741957
gamma-quantile_param_1759,0.647952,0.652631,0.205021,0.996914
gamma-quantile_param_1760,0.589560,0.665125,0.031351,0.993357
gamma-quantile_param_1761,0.801712,0.864426,0.033861,0.977971
gamma-quantile_param_1762,0.932909,0.967735,0.515021,0.999993
gamma-quantile_param_1763,0.457500,0.454353,0.003627,0.978378
gamma-quantile_param_1764,0.554381,0.545562,0.232732,0.940170
gamma-quantile_param_1765,0.963156,0.972686,0.742527,0.999999
gamma-quantile_param_1766,0.815698,0.827974,0.528331,0.990528
gamma-quantile_param_1767,0.594349,0.594124,0.414211,0.744159
gamma-quantile_param_1768,0.858799,0.865668,0.678731,0.973350
gamma-quantile_param_1769,0.829086,0.833863,0.660895,0.941010
gamma-quantile_param_1770,0.620054,0.682357,0.003873,0.999320
gamma-quantile_param_1771,0.684339,0.685905,0.522405,0.840832
gamma-quantile_param_1772,0.572541,0.573464,0.391955,0.721352
gamma-quantile_param_1773,0.788511,0.846737,0.019019,0.999865
gamma-quantile_param_1774,0.870178,0.872145,0.727985,0.951156
gamma-quantile_param_1775,0.528744,0.529276,0.416051,0.623466
gamma-quantile_param_1776,0.572340,0.586811,0.019329,0.985621
gamma-quantile_param_1777,0.641507,0.642307,0.508265,0.815994
gamma-quantile_param_1778,0.333029,0.278841,0.012642,0.892855
gamma-quantile_param_1779,0.616984,0.621903,0.043952,0.986992
gamma-quantile_param_1780,0.470178,0.471010,0.186482,0.712025
gamma-quantile_param_1781,0.442189,0.468338,0.003303,0.994267
gamma-quantile_param_1782,0.382590,0.384191,0.037450,0.740037
gamma-quantile_param_1783,0.467742,0.464629,0.252711,0.704826
gamma-quantile_param_1784,0.523499,0.510593,0.261798,0.997426
gamma-quantile_param_1785,0.405614,0.369041,0.001825,0.976539
gamma-quantile_param_1786,0.387164,0.403461,0.067743,0.605707
gamma-quantile_param_1787,0.873862,0.907001,0.441918,0.999355
gamma-quantile_param_1788,0.510313,0.508805,0.380716,0.718480
gamma-quantile_param_1789,0.587070,0.579816,0.429901,0.923553
gamma-quantile_param_1790,0.541433,0.542334,0.399521,0.656545
gamma-quantile_param_1791,0.412576,0.417158,0.003180,0.993439
gamma-quantile_param_1792,0.417351,0.418181,0.000108,0.972673
gamma-quantile_param_1793,0.333223,0.272615,0.000263,0.941826
gamma-quantile_param_1794,0.554754,0.546322,0.275521,0.934743
gamma-quantile_param_1795,0.558248,0.559067,0.424701,0.690141
gamma-quantile_param_1796,0.828059,0.888848,0.008990,0.999308
gamma-quantile_param_1797,0.632343,0.635064,0.370295,0.849660
gamma-quantile_param_1798,0.444807,0.499364,0.001244,0.848918
gamma-quantile_param_1799,0.513292,0.512945,0.273380,0.762702
gamma-quantile_param_1800,0.672337,0.686025,0.211449,0.997116
gamma-quantile_param_1801,0.370258,0.369209,0.000905,0.879933
gamma-quantile_param_1802,0.849745,0.914672,0.025734,0.998955
gamma-quantile_param_1803,0.612366,0.626531,0.014714,0.999646
gamma-quantile_param_1804,0.811210,0.834818,0.006319,0.959589
gamma-quantile_param_1805,0.621365,0.674531,0.000021,0.999721
gamma-quantile_param_1806,0.776453,0.822443,0.022802,0.995850
gamma-quantile_param_1807,0.624753,0.611553,0.090953,0.967429
gamma-quantile_param_1808,0.590092,0.676144,0.001088,0.999281
gamma-quantile_param_1809,0.515569,0.532166,0.000357,0.991324
gamma-quantile_param_1810,0.613472,0.655838,0.003083,0.999999
gamma-quantile_param_1811,0.557437,0.561740,0.151442,0.869637
gamma-quantile_param_1812,0.850519,0.904219,0.126953,0.999948
gamma-quantile_param_1813,0.508133,0.507766,0.321018,0.673996
gamma-quantile_param_1814,0.500168,0.497538,0.286099,0.749964
gamma-quantile_param_1815,0.308613,0.236888,0.004789,0.993951
gamma-quantile_param_1816,0.271521,0.173497,0.001174,0.937351
gamma-quantile_param_1817,0.419734,0.379064,0.001439,0.968899
gamma-quantile_param_1818,0.771747,0.779821,0.400961,0.999670
gamma-quantile_param_1819,0.576751,0.572794,0.281608,0.872306
gamma-quantile_param_1820,0.632427,0.749401,0.017251,0.963830
gamma-quantile_param_1821,0.446843,0.445810,0.342943,0.583436
gamma-quantile_param_1822,0.452931,0.452805,0.333990,0.579891
gamma-quantile_param_1823,0.402443,0.443613,0.002621,0.616764
gamma-quantile_param_1824,0.246363,0.203432,0.004455,0.829558
gamma-quantile_param_1825,0.555882,0.546247,0.080327,0.982222
gamma-quantile_param_1826,0.498702,0.500330,0.255577,0.713602
gamma-quantile_param_1827,0.680567,0.693419,0.176820,0.992042
gamma-quantile_param_1828,0.361263,0.350605,0.004445,0.827500
gamma-quantile_param_1829,0.384498,0.376616,0.006057,0.835867
gamma-quantile_param_1830,0.579285,0.581233,0.289718,0.821163
gamma-quantile_param_1831,0.504137,0.514381,0.065612,0.942634
gamma-quantile_param_1832,0.487362,0.486528,0.271234,0.724562
gamma-quantile_param_1833,0.508173,0.507036,0.275365,0.746078
gamma-quantile_param_1834,0.477621,0.501190,0.005561,0.998703
gamma-quantile_param_1835,0.645564,0.657802,0.014629,0.999999
gamma-quantile_param_1836,0.707934,0.739756,0.013163,0.999658
gamma-quantile_param_1837,0.876061,0.892111,0.558958,0.997917
gamma-quantile_param_1838,0.470138,0.563985,0.009029,0.878785
gamma-quantile_param_1839,0.948563,0.974474,0.485505,0.999921
gamma-quantile_param_1840,0.938036,0.995397,0.016503,1.000000
gamma-quantile_param_1841,0.905765,0.983763,0.103144,0.999999
gamma-quantile_param_1842,0.417610,0.419800,0.123885,0.594570
gamma-quantile_param_1843,0.589271,0.557274,0.301039,0.990729
gamma-quantile_param_1844,0.558962,0.541584,0.404445,0.881792
gamma-quantile_param_1845,0.712514,0.776266,0.388455,0.944400
gamma-quantile_param_1846,0.466123,0.464781,0.339398,0.634952
gamma-quantile_param_1847,0.755246,0.752778,0.512698,0.956329
gamma-quantile_param_1848,0.526137,0.514560,0.277226,0.956397
gamma-quantile_param_1849,0.319069,0.213256,0.000012,0.997181
gamma-quantile_param_1850,0.423630,0.381827,0.020392,0.976646
gamma-quantile_param_1851,0.698103,0.720370,0.047996,0.999462
gamma-quantile_param_1852,0.533529,0.420531,0.001334,0.998865
gamma-quantile_param_1853,0.676604,0.700238,0.061157,0.999572
gamma-quantile_param_1854,0.511175,0.528783,0.001385,0.998710
gamma-quantile_param_1855,0.415231,0.438322,0.007311,0.869895
gamma-quantile_param_1856,0.287598,0.197350,0.000030,0.943757
gamma-quantile_param_1857,0.369727,0.278838,0.000055,0.998337
gamma-quantile_param_1858,0.598256,0.689864,0.008567,0.996692
gamma-quantile_param_1859,0.500720,0.469801,0.021180,0.985155
gamma-quantile_param_1860,0.685030,0.698229,0.131955,0.992504
gamma-quantile_param_1861,0.624166,0.649858,0.002974,0.999951
gamma-quantile_param_1862,0.770882,0.847740,0.123999,0.999982
gamma-quantile_param_1863,0.613861,0.659546,0.008757,0.999997
gamma-quantile_param_1864,0.270590,0.189218,0.000339,0.999679
gamma-quantile_param_1865,0.561597,0.613242,0.001184,0.998344
gamma-quantile_param_1866,0.663140,0.735627,0.000070,0.999478
gamma-quantile_param_1867,0.624136,0.694222,0.003635,0.998892
gamma-quantile_param_1868,0.829697,0.874661,0.201165,0.999928
gamma-quantile_param_1869,0.634317,0.693224,0.000663,0.999998
gamma-quantile_param_1870,0.598461,0.626614,0.001576,0.999987
gamma-quantile_param_1871,0.631467,0.623635,0.038304,0.999931
gamma-quantile_param_1872,0.798150,0.838980,0.137724,0.999986
gamma-quantile_param_1873,0.458666,0.431131,0.004531,0.994538
gamma-quantile_param_1874,0.582286,0.644705,0.046689,0.908654
gamma-quantile_param_1875,0.796095,0.798199,0.604427,0.932188
gamma-quantile_param_1876,0.390042,0.343739,0.000219,0.997021
gamma-quantile_param_1877,0.703365,0.799358,0.160047,0.999175
gamma-quantile_param_1878,0.503109,0.550530,0.000019,0.999699
gamma-quantile_param_1879,0.455113,0.400520,0.000154,0.984736
gamma-quantile_param_1880,0.400958,0.353366,0.000932,0.996587
gamma-quantile_param_1881,0.399951,0.349450,0.001417,0.997318
gamma-quantile_param_1882,0.957938,0.969060,0.661285,0.999636
gamma-quantile_param_1883,0.688521,0.775021,0.003894,0.999816
gamma-quantile_param_1884,0.534912,0.659308,0.000060,0.995521
gamma-quantile_param_1885,0.421650,0.384855,0.000043,0.999491
gamma-quantile_param_1886,0.418514,0.388719,0.000076,0.999982
gamma-quantile_param_1887,0.388942,0.331179,0.000543,0.996456
gamma-quantile_param_1888,0.372848,0.327957,0.000143,0.998857
gamma-quantile_param_1889,0.361895,0.316889,0.000051,0.996728
gamma-quantile_param_1890,0.346986,0.275351,0.000031,0.998081
gamma-quantile_param_1891,0.464451,0.493546,0.000305,0.991531
gamma-quantile_param_1892,0.474391,0.454423,0.001616,0.997456
gamma-quantile_param_1893,0.237984,0.161798,0.000018,0.984056
gamma-quantile_param_1894,0.734438,0.780888,0.000890,0.999978
gamma-quantile_param_1895,0.371806,0.293843,0.001586,0.997835
gamma-quantile_param_1896,0.238784,0.158209,0.000059,0.964191
gamma-quantile_param_1897,0.292253,0.206291,0.000247,0.995811
gamma-quantile_param_1898,0.351735,0.269950,0.000142,0.991563
gamma-quantile_param_1899,0.658204,0.759077,0.003810,0.997193
gamma-quantile_param_1900,0.280263,0.187567,0.000418,0.951532
gamma-quantile_param_1901,0.236592,0.190282,0.000687,0.884803
gamma-quantile_param_1902,0.400844,0.366625,0.015656,0.982727
gamma-quantile_param_1903,0.746157,0.828557,0.013251,0.997179
gamma-quantile_param_1904,0.175406,0.157184,0.003268,0.597905
gamma-quantile_param_1905,0.665093,0.716042,0.016756,0.978708
gamma-quantile_param_1906,0.210218,0.173808,0.004372,0.841712
gamma-quantile_param_1907,0.212941,0.160685,0.000001,0.867430
gamma-quantile_param_1908,0.232736,0.172358,0.000001,0.903757
gamma-quantile_param_1909,0.322186,0.234588,0.002024,0.982357
gamma-quantile_param_1910,0.756431,0.759989,0.520764,0.905938
gamma-quantile_param_1911,0.742854,0.741705,0.502599,0.967949
gamma-quantile_param_1912,0.768881,0.770194,0.558100,0.957163
gamma-quantile_param_1913,0.460667,0.459722,0.221953,0.737818
gamma-quantile_param_1914,0.512069,0.513535,0.221673,0.801874
gamma-quantile_param_1915,0.425811,0.432632,0.030412,0.589773
gamma-quantile_param_1916,0.475169,0.482767,0.085180,0.732407
gamma-quantile_param_1917,0.136100,0.110522,0.000053,0.596750
gamma-quantile_param_1918,0.299276,0.257757,0.000106,0.939719
gamma-quantile_param_1919,0.605213,0.648113,0.003308,0.999989
gamma-quantile_param_1920,0.462500,0.257579,0.000024,0.999884
gamma-quantile_param_1921,0.551168,0.632942,0.005442,0.996683
gamma-quantile_param_1922,0.415584,0.407433,0.009858,0.967892
gamma-quantile_param_1923,0.497898,0.480852,0.002836,0.993382
gamma-quantile_param_1924,0.272191,0.240096,0.001293,0.948935
gamma-quantile_param_1925,0.350904,0.299817,0.004684,0.960142
gamma-quantile_param_1926,0.279127,0.210836,0.000742,0.879398
gamma-quantile_param_1927,0.281432,0.243719,0.002686,0.981904
gamma-quantile_param_1928,0.208749,0.113339,0.000113,0.976745
gamma-quantile_param_1929,0.164524,0.084858,0.000018,0.780474
gamma-quantile_param_1930,0.215917,0.123196,0.000018,0.918749
gamma-quantile_param_1931,0.734722,0.749027,0.182563,0.998246
gamma-quantile_param_1932,0.933877,0.944551,0.687286,0.998944
gamma-quantile_param_1933,0.261694,0.247498,0.001823,0.825396
gamma-quantile_param_1934,0.159983,0.064128,0.000032,0.990596
gamma-quantile_param_1935,0.182344,0.087478,0.000001,0.977404
gamma-quantile_param_1936,0.168977,0.067274,0.000000,0.969756
gamma-quantile_param_1937,0.167010,0.094457,0.000000,0.930053
gamma-quantile_param_1938,0.697221,0.762904,0.018728,0.999998
gamma-quantile_param_1939,0.857697,0.931502,0.157995,1.000000
gamma-quantile_param_1940,0.759535,0.835522,0.015042,0.999999
gamma-quantile_param_1941,0.562051,0.627601,0.001807,0.990014
gamma-quantile_param_1942,0.809219,0.862454,0.214469,1.000000
gamma-quantile_param_1943,0.804771,0.878773,0.044537,0.999998
gamma-quantile_param_1944,0.868850,0.941848,0.074137,1.000000
gamma-quantile_param_1945,0.719802,0.779873,0.036215,0.999972
gamma-quantile_param_1946,0.838601,0.936482,0.027853,0.999997
gamma-quantile_param_1947,0.778968,0.890613,0.027580,0.999989
gamma-quantile_param_1948,0.760013,0.853615,0.000259,0.999980
gamma-quantile_param_1949,0.598229,0.697597,0.008339,0.999810
gamma-quantile_param_1950,0.464837,0.479049,0.001870,0.985843
gamma-quantile_param_1951,0.621917,0.681948,0.000801,0.999753
gamma-quantile_param_1952,0.767905,0.875741,0.027356,0.999847
gamma-quantile_param_1953,0.821207,0.875225,0.278746,0.999772
gamma-quantile_param_1954,0.305089,0.306560,0.009127,0.920580
gamma-quantile_param_1955,0.373127,0.305117,0.000786,0.996545
gamma-quantile_param_1956,0.309695,0.213878,0.000840,0.994314
gamma-quantile_param_1957,0.616261,0.641741,0.013696,0.983132
gamma-quantile_param_1958,0.303048,0.197665,0.000259,0.997597
gamma-quantile_param_1959,0.452821,0.478023,0.002492,0.987144
gamma-quantile_param_1960,0.109009,0.064238,0.000051,0.814510
gamma-quantile_param_1961,0.164242,0.078723,0.000011,0.826365
gamma-quantile_param_1962,0.178287,0.073202,0.000050,0.977930
gamma-quantile_param_1963,0.337889,0.288782,0.002929,0.982307
gamma-quantile_param_1964,0.707321,0.796016,0.009027,0.999507
gamma-quantile_param_1965,0.536843,0.560718,0.000140,0.999974
gamma-quantile_param_1966,0.674773,0.785937,0.010722,0.999776
gamma-quantile_param_1967,0.707252,0.750658,0.031048,0.999978
gamma-quantile_param_1968,0.710123,0.789674,0.002347,0.999997
gamma-quantile_param_1969,0.755808,0.808750,0.129701,0.999999
gamma-quantile_param_1970,0.664297,0.710673,0.013879,0.999991
gamma-quantile_param_1971,0.671140,0.725198,0.007441,0.999855
gamma-quantile_param_1972,0.636782,0.682137,0.003659,0.998655
gamma-quantile_param_1973,0.634672,0.654586,0.028995,0.998569
gamma-quantile_param_1974,0.612883,0.683124,0.000221,0.999860
gamma-quantile_param_1975,0.621922,0.694533,0.001657,0.999581
gamma-quantile_param_1976,0.608638,0.660505,0.000194,0.999884
gamma-quantile_param_1977,0.541992,0.563881,0.001185,0.999969
gamma-quantile_param_1978,0.461208,0.445695,0.000682,0.998068
gamma-quantile_param_1979,0.376310,0.297200,0.000003,0.998625
gamma-quantile_param_1980,0.398279,0.401842,0.003115,0.873830
gamma-quantile_param_1981,0.389435,0.315538,0.002443,0.994926
gamma-quantile_param_1982,0.404620,0.374510,0.000943,0.999222
gamma-quantile_param_1983,0.384198,0.321958,0.000034,0.989378
gamma-quantile_param_1984,0.151307,0.094913,0.000100,0.760924
gamma-quantile_param_1985,0.162120,0.114380,0.000937,0.688492
gamma-quantile_param_1986,0.405605,0.294910,0.000030,0.997211
gamma-quantile_param_1987,0.269991,0.165845,0.000006,0.989054
gamma-quantile_param_1988,0.286770,0.151142,0.000001,0.997144
gamma-quantile_param_1989,0.418839,0.433503,0.000032,0.997462
gamma-quantile_param_1990,0.416403,0.435397,0.000683,0.976702
gamma-quantile_param_1991,0.452427,0.473108,0.001481,0.932681
gamma-quantile_param_1992,0.476493,0.499660,0.002255,0.991833
gamma-quantile_param_1993,0.647452,0.630964,0.174910,0.991653
gamma-quantile_param_1994,0.775168,0.795880,0.267921,0.998286
gamma-quantile_param_1995,0.527747,0.569480,0.000612,0.999973
gamma-quantile_param_1996,0.581529,0.580501,0.405944,0.741770
gamma-quantile_param_1997,0.479505,0.469708,0.280221,0.774142
gamma-quantile_param_1998,0.574990,0.570743,0.122001,0.985775
gamma-quantile_param_1999,0.740964,0.746022,0.281781,0.999303
gamma-quantile_param_2000,0.541869,0.536693,0.001709,0.999994
gamma-quantile_param_2001,0.582761,0.635171,0.000550,0.999987
gamma-quantile_param_2002,0.665247,0.684542,0.046823,0.999141
gamma-quantile_param_2003,0.140373,0.093428,0.000153,0.840394
gamma-quantile_param_2004,0.165599,0.058076,0.000021,0.981768
gamma-quantile_param_2005,0.191956,0.104953,0.000001,0.920861
gamma-quantile_param_2006,0.214028,0.079119,0.000003,0.996444
gamma-quantile_param_2007,0.306026,0.167235,0.000059,0.986313
gamma-quantile_param_2008,0.362645,0.232425,0.000007,0.999557
gamma-quantile_param_2009,0.256001,0.149299,0.000008,0.985460
gamma-quantile_param_2010,0.245341,0.107827,0.000011,0.998574
gamma-quantile_param_2011,0.272128,0.133468,0.000001,0.998371
gamma-quantile_param_2012,0.309537,0.242764,0.000012,0.995488
gamma-quantile_param_2013,0.615817,0.774746,0.000717,0.999847
gamma-quantile_param_2014,0.677530,0.724254,0.036337,0.996815
gamma-quantile_param_2015,0.662415,0.683205,0.014326,0.995904
gamma-quantile_param_2016,0.658157,0.722836,0.002492,0.999623
gamma-quantile_param_2017,0.700307,0.798967,0.019004,0.995324
gamma-quantile_param_2018,0.952513,0.987413,0.458191,0.999974
gamma-quantile_param_2019,0.524878,0.536152,0.002393,0.998343
gamma-quantile_param_2020,0.681052,0.726435,0.038683,0.999174
gamma-quantile_param_2021,0.293971,0.184094,0.000000,0.983456
gamma-quantile_param_2022,0.220859,0.132096,0.000044,0.952187
gamma-quantile_param_2023,0.086676,0.051987,0.000004,0.536168
gamma-quantile_param_2024,0.197844,0.104151,0.000000,0.927560
gamma-quantile_param_2025,0.341925,0.255628,0.000835,0.931885
gamma-quantile_param_2026,0.381298,0.312107,0.004296,0.965226
gamma-quantile_param_2027,0.934856,0.972904,0.519996,0.999961
gamma-quantile_param_2028,0.671941,0.773904,0.012711,0.993987
gamma-quantile_param_2029,0.247836,0.222545,0.001865,0.710049
gamma-quantile_param_2030,0.342193,0.305729,0.000316,0.979674
