param,mean,median,1.000_CI_LB,1.000_CI_UB
beta_loc_935_pop_0,2.850764,2.784619,-0.991703,8.697190
beta_loc_936_pop_0,0.154444,0.059794,-0.992375,4.309413
beta_loc_937_pop_0,-4.592035,-4.716010,-8.293593,-1.434834
beta_loc_938_pop_0,-4.217714,-4.211084,-7.004866,-1.587553
beta_loc_939_pop_0,5.648359,5.768199,0.540756,8.864289
beta_loc_940_pop_0,-1.469575,-1.344444,-5.826911,3.985136
beta_loc_941_pop_0,-3.798262,-3.524645,-7.136069,-1.363864
beta_loc_942_pop_0,-4.630857,-4.592001,-7.654149,-1.915228
beta_loc_943_pop_0,-8.011670,-7.855327,-12.436666,-3.632874
beta_loc_944_pop_0,3.199021,3.962665,-0.989981,7.802031
beta_loc_945_pop_0,-1.406723,-0.920611,-4.052788,0.582823
beta_loc_946_pop_0,-1.954985,-0.905587,-6.396237,3.352377
beta_loc_947_pop_0,-5.464471,-5.421603,-9.607701,-2.645937
beta_loc_948_pop_0,-0.171789,-0.197478,-0.997102,1.353751
beta_loc_949_pop_0,-1.465200,-0.639396,-6.246817,0.668887
beta_loc_950_pop_0,-2.131115,-1.441447,-6.215313,0.815756
beta_loc_951_pop_0,0.246593,0.070505,-2.430387,4.563094
beta_loc_952_pop_0,-6.747912,-6.414970,-11.698043,-3.503866
beta_loc_953_pop_0,0.608002,0.414696,-0.996708,3.898676
beta_loc_954_pop_0,2.173297,2.156940,-0.993243,5.546051
beta_loc_955_pop_0,-0.744969,-0.446962,-3.956877,0.700451
beta_loc_956_pop_0,0.017362,0.050447,-0.992172,1.100513
beta_loc_957_pop_0,0.692497,0.367872,-6.893575,7.075977
beta_loc_958_pop_0,-2.781972,-2.823009,-5.423451,0.653806
beta_loc_959_pop_0,-0.671013,-0.384120,-3.627213,0.928452
beta_loc_960_pop_0,-4.962111,-4.901653,-6.744618,-2.936913
beta_loc_961_pop_0,-0.376040,-0.430831,-0.999380,0.886376
beta_loc_962_pop_0,-0.544378,-0.542819,-2.466972,0.523693
beta_loc_963_pop_0,-4.681615,-4.596192,-7.086299,-2.086409
beta_loc_964_pop_0,-0.463772,-0.481727,-1.138174,0.725662
beta_loc_965_pop_0,3.659907,3.348570,-0.806705,8.407705
beta_loc_966_pop_0,-0.583237,-0.629982,-1.000478,0.563686
beta_loc_967_pop_0,-6.863598,-6.860038,-10.517598,-3.463159
beta_loc_968_pop_0,-3.969064,-4.197242,-5.768668,-1.270078
beta_loc_969_pop_0,-3.767468,-3.859933,-6.019802,-1.284952
beta_loc_970_pop_0,-1.888332,-0.880175,-5.176885,0.417503
beta_loc_971_pop_0,-1.500039,-0.858425,-5.706936,0.472981
beta_loc_972_pop_0,-0.698185,-0.611113,-4.940276,2.333374
beta_loc_973_pop_0,-1.702997,-1.722512,-5.377188,0.604232
beta_loc_974_pop_0,-2.851097,-2.836883,-6.531143,0.304615
beta_loc_975_pop_0,-3.337416,-4.342287,-7.283995,2.094608
beta_loc_976_pop_0,0.559659,0.444026,-2.038597,3.017647
beta_loc_977_pop_0,-2.018871,-0.934804,-9.514843,4.587861
beta_loc_978_pop_0,2.874206,3.197047,-0.924754,5.501849
beta_loc_979_pop_0,2.446030,1.581913,-2.329180,7.413383
beta_loc_980_pop_0,-1.987391,-1.867011,-6.003203,2.269465
beta_loc_981_pop_0,1.765316,1.607731,-0.991541,5.284879
beta_loc_982_pop_0,1.009594,0.955586,-1.429563,4.492873
beta_loc_983_pop_0,-1.181601,-1.100434,-4.977322,2.963620
beta_loc_984_pop_0,-0.502001,-0.164610,-4.123325,2.139698
beta_loc_985_pop_0,3.640800,3.146839,-1.465295,8.825743
beta_loc_986_pop_0,7.005975,8.190098,0.806775,11.002955
beta_loc_987_pop_0,-0.151965,-0.330838,-3.862335,3.119689
beta_loc_988_pop_0,-2.642964,-2.705578,-6.446721,0.503133
beta_loc_989_pop_0,-3.978438,-3.765202,-7.898123,-1.095381
beta_loc_990_pop_0,2.526500,2.449226,-1.699285,5.785226
beta_loc_991_pop_0,-1.109652,-1.484784,-4.901869,3.653429
beta_loc_992_pop_0,4.820351,4.539479,-0.004589,8.971761
beta_loc_993_pop_0,5.667747,6.436791,-2.137265,10.902363
beta_loc_994_pop_0,-7.776511,-6.371171,-14.098545,-0.982270
beta_loc_995_pop_0,3.685672,3.773356,-2.276877,7.887254
beta_loc_996_pop_0,-2.314163,-2.430348,-7.311764,3.248708
beta_loc_997_pop_0,5.712033,6.067388,0.625472,9.813485
beta_loc_998_pop_0,3.637607,4.190664,-0.299905,7.345354
beta_loc_999_pop_0,0.221876,0.424167,-5.053215,6.060517
beta_loc_1000_pop_0,-3.653448,-3.836195,-8.946005,1.944343
beta_loc_1001_pop_0,-4.377206,-4.553059,-7.596574,-1.582739
beta_loc_1002_pop_0,8.418397,10.645800,-0.916141,16.513996
beta_loc_1003_pop_0,2.641727,1.896774,-1.416847,7.988256
beta_loc_1004_pop_0,-4.247743,-4.374852,-7.490205,-0.779909
beta_loc_1005_pop_0,-4.470815,-4.821158,-9.478298,1.178964
beta_loc_1006_pop_0,-5.107448,-4.828380,-10.411703,-0.404106
beta_loc_1007_pop_0,2.311132,2.609748,-1.721119,8.304633
beta_loc_1008_pop_0,3.462223,3.964413,-0.994456,7.735020
beta_loc_1009_pop_0,3.779189,3.806040,0.411670,7.859214
beta_loc_1010_pop_0,1.571244,1.039096,-3.646094,5.929701
beta_loc_1011_pop_0,5.257002,4.451790,2.009739,9.895382
beta_loc_1012_pop_0,10.889303,11.187451,4.282032,17.859420
beta_loc_1013_pop_0,5.943733,3.793212,-1.034087,15.507112
beta_loc_1014_pop_0,-2.169161,-2.328018,-5.401232,4.197076
beta_loc_1015_pop_0,-5.447172,-5.295096,-10.440631,-1.267438
beta_loc_1016_pop_0,-0.326947,-0.052071,-7.635137,5.667308
beta_loc_1017_pop_0,-0.494976,-0.286255,-4.378360,2.952065
beta_loc_1018_pop_0,-5.921785,-5.809368,-9.886822,-2.396203
beta_loc_1019_pop_0,1.730067,1.775430,-1.560209,5.928616
beta_loc_1020_pop_0,-4.960267,-4.970201,-8.178814,-1.614076
beta_loc_1021_pop_0,-3.180859,-3.363914,-6.664287,0.190149
beta_loc_1022_pop_0,-4.540836,-3.971180,-8.280383,-1.504309
beta_loc_1023_pop_0,7.251760,7.138215,3.692712,10.847639
beta_loc_1024_pop_0,4.592710,4.594471,-0.196729,9.645399
beta_loc_1025_pop_0,-3.121351,-0.925945,-9.615306,3.464090
beta_loc_1026_pop_0,-3.736610,-3.517679,-7.080006,-1.095564
beta_loc_1027_pop_0,-5.644255,-5.410122,-9.127036,-3.686863
beta_loc_1028_pop_0,-7.203826,-6.502944,-11.776147,-3.033600
beta_loc_1029_pop_0,6.292174,6.530227,2.544696,8.562228
beta_loc_1030_pop_0,-4.435248,-4.420902,-7.787230,-0.709202
beta_loc_1031_pop_0,0.513595,0.441057,-0.992030,3.050658
beta_loc_1032_pop_0,0.699331,0.589527,-0.998096,3.169680
beta_loc_1033_pop_0,-6.792474,-7.081248,-11.637796,-2.300498
beta_loc_1034_pop_0,-2.236441,-2.287044,-6.396500,2.261212
beta_loc_1035_pop_0,-2.415680,-2.716738,-5.774276,2.189478
beta_loc_1036_pop_0,-2.545865,-3.308862,-6.480759,1.832516
beta_loc_1037_pop_0,-0.804982,-0.812599,-5.423120,4.970031
beta_loc_1038_pop_0,-5.026476,-4.930687,-8.234511,-2.017247
beta_loc_1039_pop_0,-0.083162,-0.083996,-1.376939,1.570687
beta_loc_1040_pop_0,-4.858576,-4.803800,-9.908709,-1.939714
beta_loc_1041_pop_0,-6.269759,-5.985613,-9.799024,-3.280801
beta_loc_1042_pop_0,-5.753949,-4.624281,-11.597565,-2.206984
beta_loc_1043_pop_0,-5.389626,-5.490151,-7.909132,-2.085914
beta_loc_1044_pop_0,-5.028351,-5.259134,-8.197432,-2.139105
beta_loc_1045_pop_0,-3.203434,-3.936849,-9.498593,5.430719
beta_loc_1046_pop_0,1.512506,1.170505,-0.979931,5.295006
beta_loc_1047_pop_0,-0.391242,-0.327723,-4.173078,2.607815
beta_loc_1048_pop_0,5.086837,6.008995,-0.900469,9.366789
beta_loc_1049_pop_0,-1.264863,-0.504017,-8.633498,2.825275
beta_loc_1050_pop_0,-5.731665,-5.726430,-8.884580,-2.937996
beta_loc_1051_pop_0,5.412679,6.290173,-0.119187,9.306775
beta_loc_1052_pop_0,-6.098828,-6.149551,-9.066887,-3.127319
beta_loc_1053_pop_0,-4.479818,-4.456882,-7.586499,-1.314478
beta_loc_1054_pop_0,-5.130960,-4.927416,-7.408500,-2.779402
beta_loc_1055_pop_0,0.171888,-0.306158,-6.070189,6.348663
beta_loc_1056_pop_0,-5.152762,-5.081296,-7.561692,-2.781505
beta_loc_1057_pop_0,3.383622,3.265552,-0.054335,6.688355
beta_loc_1058_pop_0,-4.037239,-4.373027,-12.580719,3.181435
beta_loc_1059_pop_0,3.511456,4.002213,-0.960065,7.445434
beta_loc_1060_pop_0,-4.296278,-4.391726,-6.947584,-1.014808
beta_loc_1061_pop_0,-6.481945,-5.626173,-11.577798,-2.083791
beta_loc_1062_pop_0,-7.593082,-7.515564,-13.405308,-1.501875
beta_loc_1063_pop_0,1.924619,1.638916,-1.353952,5.681820
beta_loc_1064_pop_0,0.508849,0.489281,-3.277193,3.530503
beta_loc_1065_pop_0,1.034377,0.732184,-0.989369,4.510881
beta_loc_1066_pop_0,2.356118,2.012622,-0.492780,6.711230
beta_loc_1067_pop_0,6.446967,7.144705,-0.941095,11.838342
beta_loc_1068_pop_0,2.574633,2.814500,-2.273002,5.850090
beta_loc_1069_pop_0,-5.023393,-4.805679,-8.524416,-1.860298
beta_loc_1070_pop_0,3.933033,3.694183,-0.942965,8.395912
beta_loc_1071_pop_0,1.516862,1.586033,-0.991263,5.911404
beta_loc_1072_pop_0,7.855738,7.228319,4.894827,14.212205
beta_loc_1073_pop_0,-5.234703,-5.237824,-8.644687,-1.864162
beta_loc_1074_pop_0,1.049410,0.753354,-0.996088,4.867155
beta_loc_1075_pop_0,-5.825986,-5.164127,-11.441566,-2.281222
beta_loc_1076_pop_0,-0.583639,-2.262847,-5.115788,7.102004
beta_loc_1077_pop_0,0.494387,0.332777,-0.990763,3.863063
beta_loc_1078_pop_0,0.437110,0.777522,-5.062871,6.273077
beta_loc_1079_pop_0,3.546172,4.007587,-1.420841,8.503809
beta_loc_1080_pop_0,1.346193,1.301638,-1.751323,4.657890
beta_loc_1081_pop_0,2.056899,1.776240,-1.439396,5.911126
beta_loc_1082_pop_0,-2.540610,-2.285492,-6.120919,0.122914
beta_loc_1083_pop_0,0.471146,0.416558,-0.970420,2.579416
beta_loc_1084_pop_0,-5.345827,-5.363881,-7.939452,-1.851692
beta_loc_1085_pop_0,1.529754,1.313918,-0.597424,5.281282
beta_loc_1086_pop_0,1.284943,1.539374,-4.639356,5.292420
beta_loc_1087_pop_0,-3.641036,-4.223397,-8.064913,2.047336
beta_loc_1088_pop_0,-6.869177,-6.407738,-12.958056,-1.952191
beta_loc_1089_pop_0,0.694935,0.717321,-0.947497,2.381379
beta_loc_1090_pop_0,2.265212,2.331180,-0.969912,6.515529
beta_loc_1091_pop_0,2.962675,3.031983,-0.506670,6.180934
beta_loc_1092_pop_0,-0.102172,-0.172676,-0.996089,2.556684
beta_loc_1093_pop_0,3.981128,3.042356,-0.502890,12.057223
beta_loc_1094_pop_0,-5.600509,-5.645772,-8.126876,-3.364523
beta_loc_1095_pop_0,-6.251615,-6.160867,-10.777015,-2.888233
beta_loc_1096_pop_0,-4.391427,-4.176505,-8.219874,-2.055373
beta_loc_1097_pop_0,0.261412,-0.013618,-2.798441,3.245798
beta_loc_1098_pop_0,-0.148855,0.199563,-4.115331,3.484006
beta_loc_1099_pop_0,3.772408,3.598633,0.872890,7.551245
beta_loc_1100_pop_0,-10.038518,-9.858734,-14.776585,-5.906999
beta_loc_1101_pop_0,4.804057,4.244567,0.894337,12.073545
beta_loc_1102_pop_0,-0.523113,-1.461534,-4.577272,5.705973
beta_loc_1103_pop_0,4.731830,5.308980,-0.982210,10.219248
beta_loc_1104_pop_0,-3.543171,-3.529536,-6.672565,-1.025403
beta_loc_1105_pop_0,3.137896,3.011605,-0.814904,8.332269
beta_loc_1106_pop_0,4.527470,3.507928,-0.454259,11.460526
beta_loc_1107_pop_0,2.536000,2.748703,-0.974531,6.332134
beta_loc_1108_pop_0,1.392264,0.582901,-1.732102,7.222047
beta_loc_1109_pop_0,-3.593190,-2.888340,-9.354223,2.031784
beta_loc_1110_pop_0,3.855792,3.608244,-1.385296,11.160264
beta_loc_1111_pop_0,5.617105,6.213936,-0.911126,11.438654
beta_loc_1112_pop_0,-5.817978,-6.086437,-9.181777,-0.684528
beta_loc_1113_pop_0,-4.255930,-4.022078,-7.665394,-1.138797
beta_loc_1114_pop_0,-10.490173,-11.374778,-14.531373,-4.168264
beta_loc_1115_pop_0,1.601097,1.042039,-2.358986,8.081742
beta_loc_1116_pop_0,6.227065,5.153339,1.043990,12.986388
beta_loc_1117_pop_0,0.794601,0.774732,-3.655425,3.646138
beta_loc_1118_pop_0,-1.963985,-0.900560,-8.444077,3.315681
beta_loc_1119_pop_0,-6.370193,-6.561698,-8.948132,-2.062372
beta_loc_1120_pop_0,6.892389,7.148788,2.499496,9.961871
beta_loc_1121_pop_0,-2.823310,-3.333580,-8.208548,4.936144
beta_loc_1122_pop_0,-3.546185,-3.969807,-6.022141,1.540721
beta_loc_1123_pop_0,2.918497,2.729696,-0.931863,7.356057
beta_loc_1124_pop_0,-3.233590,-3.480028,-6.795784,1.894169
beta_loc_1125_pop_0,0.246882,0.231203,-1.483280,2.212362
beta_loc_1126_pop_0,5.636928,5.647780,1.546516,9.551172
beta_loc_1127_pop_0,-1.721664,-3.066876,-6.694374,4.619476
beta_loc_1128_pop_0,3.810711,4.832307,-0.991452,7.791506
beta_loc_1129_pop_0,-1.687888,-1.568978,-4.775766,1.264659
beta_loc_1130_pop_0,-2.018649,-2.661293,-7.362991,3.697935
beta_loc_1131_pop_0,-4.161454,-4.108037,-8.016668,-0.560780
beta_loc_1132_pop_0,-2.746105,-2.219224,-7.958851,0.461916
beta_loc_1133_pop_0,-2.174505,-2.084594,-6.444327,1.830439
beta_loc_1134_pop_0,2.543136,2.320426,-2.700101,7.813485
beta_loc_1135_pop_0,2.707441,2.482318,-0.534194,6.746347
beta_loc_1136_pop_0,-0.619025,-0.400316,-4.251797,2.807955
beta_loc_1137_pop_0,-4.208367,-4.417411,-6.925772,-0.991753
beta_loc_1138_pop_0,-4.025743,-4.199156,-7.028200,-1.218665
beta_loc_1139_pop_0,-4.534535,-4.783388,-8.807960,0.491913
beta_loc_1140_pop_0,-2.840945,-3.474678,-6.593277,2.650279
beta_loc_1141_pop_0,4.895520,4.751334,1.112875,10.412016
beta_loc_1142_pop_0,2.248368,1.834516,-0.978424,8.308102
beta_loc_1143_pop_0,0.187250,0.547970,-3.224395,4.282588
beta_loc_1144_pop_0,-1.846615,-2.240509,-4.139693,2.198273
beta_loc_1145_pop_0,-1.824947,-2.371228,-5.838363,4.603977
beta_loc_1146_pop_0,-0.231747,-0.190801,-4.553263,4.282656
beta_loc_1147_pop_0,2.147103,2.107792,-0.919010,4.936169
beta_loc_1148_pop_0,-0.925663,-0.839302,-4.068835,1.373764
beta_loc_1149_pop_0,2.383139,2.486953,-0.965277,5.921667
beta_loc_1150_pop_0,3.426450,3.194420,-0.397092,8.769841
beta_loc_1151_pop_0,2.368276,2.689414,-0.984125,5.377709
beta_loc_1152_pop_0,2.808882,2.809549,-0.557366,5.794984
beta_loc_1153_pop_0,3.094456,3.292225,-0.609632,5.453046
beta_loc_1154_pop_0,3.438029,2.901070,0.149378,7.375031
beta_loc_1155_pop_0,1.926262,1.545324,-1.006941,7.597307
beta_loc_1156_pop_0,2.114679,2.250034,-0.829233,5.742947
beta_loc_1157_pop_0,1.215598,1.013776,-1.277065,4.569933
beta_loc_1158_pop_0,1.108339,0.847363,-1.343667,4.569691
beta_loc_1159_pop_0,0.844041,0.679094,-1.587003,3.874217
beta_loc_1160_pop_0,2.119259,2.224496,-0.983506,5.943418
beta_loc_1161_pop_0,3.302469,3.309879,-0.102206,6.060301
beta_loc_1162_pop_0,-0.120472,0.009820,-4.743399,3.918221
beta_loc_1163_pop_0,1.644293,1.740894,-0.986083,5.769269
beta_loc_1164_pop_0,0.088282,-0.050278,-2.276678,3.152899
beta_loc_1165_pop_0,0.541351,0.363957,-1.893689,3.656625
beta_loc_1166_pop_0,-0.111270,0.041651,-3.780853,2.496644
beta_loc_1167_pop_0,0.856691,0.528495,-1.817713,5.006754
beta_loc_1168_pop_0,0.632084,0.614275,-1.916580,3.849954
beta_loc_1169_pop_0,-0.820947,-0.726549,-4.965921,4.037167
beta_loc_1170_pop_0,1.585129,1.641494,-2.243951,4.720354
beta_loc_1171_pop_0,0.687782,0.425640,-1.953348,4.280998
beta_loc_1172_pop_0,-1.699138,-1.592591,-5.715603,1.825637
beta_loc_1173_pop_0,0.834096,0.722275,-0.996388,4.179824
beta_loc_1174_pop_0,0.291488,0.109581,-0.995341,3.475085
beta_loc_1175_pop_0,-1.761275,-2.113861,-4.312502,1.353999
beta_loc_1176_pop_0,-2.444487,-3.275917,-7.105892,4.495840
beta_loc_1177_pop_0,-4.144025,-4.238232,-7.508156,0.736001
beta_loc_1178_pop_0,-5.323262,-4.861898,-11.164798,-1.277989
beta_loc_1179_pop_0,3.210046,2.522122,-0.967735,9.617797
beta_loc_1180_pop_0,1.669450,1.718806,-1.874984,5.339587
beta_loc_1181_pop_0,2.284543,1.645128,-0.891367,6.438407
beta_loc_1182_pop_0,4.331520,4.326553,1.555021,6.922376
beta_loc_1183_pop_0,2.644324,2.590490,-0.990664,6.280077
beta_loc_1184_pop_0,0.851326,1.637923,-5.197359,7.102446
beta_loc_1185_pop_0,1.656960,1.494215,-0.970729,5.465502
beta_loc_1186_pop_0,3.746513,3.855359,-1.424231,8.815677
beta_loc_1187_pop_0,-4.233284,-4.383599,-8.459202,0.337204
beta_loc_1188_pop_0,-2.295500,-0.974044,-6.524855,0.881073
beta_loc_1189_pop_0,0.431179,0.356558,-3.507370,3.453970
beta_loc_1190_pop_0,11.000432,12.902590,2.597173,19.445981
beta_loc_1191_pop_0,-4.227155,-4.612900,-7.293877,-0.736042
beta_loc_1192_pop_0,6.779800,7.069825,2.396251,10.823524
beta_loc_1193_pop_0,-6.825792,-6.997579,-10.707974,-3.683421
beta_loc_1194_pop_0,4.374566,4.706097,0.267002,7.750206
beta_loc_1195_pop_0,4.966814,4.589484,0.032879,9.957800
beta_loc_1196_pop_0,2.324193,1.881974,-2.000991,7.332740
beta_loc_1197_pop_0,-6.333919,-6.855927,-12.809905,1.326916
beta_loc_1198_pop_0,1.973863,2.025174,-1.899401,5.817710
beta_loc_1199_pop_0,-0.057304,-0.341467,-4.028935,3.993634
beta_loc_1200_pop_0,-4.505467,-4.735439,-10.640336,1.244781
beta_loc_1201_pop_0,1.364140,0.461748,-3.207131,7.712480
beta_loc_1202_pop_0,-2.698671,-2.953544,-6.341679,1.996844
beta_loc_1203_pop_0,-3.311211,-3.408945,-5.445208,-1.158835
beta_loc_1204_pop_0,0.075456,0.310627,-3.995251,3.367841
beta_loc_1205_pop_0,1.522447,1.231011,-0.947278,5.058197
beta_loc_1206_pop_0,-1.373139,-1.800922,-4.383588,2.763978
beta_loc_1207_pop_0,-2.357657,-2.086933,-6.695863,1.321579
beta_loc_1208_pop_0,3.219361,3.402312,-1.769944,10.364973
beta_loc_1209_pop_0,0.528599,0.324678,-0.996324,3.338295
beta_loc_1210_pop_0,-2.550943,-3.347360,-6.417577,2.690329
beta_loc_1211_pop_0,-2.354191,-2.391291,-6.081397,1.970160
beta_loc_1212_pop_0,-0.138271,0.162689,-4.834660,3.622057
beta_loc_1213_pop_0,-1.743399,-1.834203,-5.800842,2.157801
beta_loc_1214_pop_0,-4.102143,-3.998495,-7.610995,-0.920176
beta_loc_1215_pop_0,-3.329247,-3.391255,-5.776013,-0.604402
beta_loc_1216_pop_0,3.694324,3.424013,0.930850,7.813186
beta_loc_1217_pop_0,3.930602,3.919766,-0.855537,8.212046
beta_loc_1218_pop_0,-10.345137,-11.156554,-15.117975,-2.167675
beta_loc_1219_pop_0,-4.929134,-5.109801,-7.786097,-1.088920
beta_loc_1220_pop_0,-6.251722,-5.891435,-12.015569,-2.443094
beta_loc_1221_pop_0,-4.628064,-4.619193,-9.189268,-1.246418
beta_loc_1222_pop_0,-2.829901,-2.864751,-5.199907,-0.059392
beta_loc_1223_pop_0,-6.294730,-6.095768,-11.181008,-1.555356
beta_loc_1224_pop_0,-0.214102,0.817079,-8.141653,4.284270
beta_loc_1225_pop_0,0.876182,0.963453,-3.412016,4.155260
beta_loc_1226_pop_0,3.220528,3.344834,-0.995508,6.436374
beta_loc_1227_pop_0,-2.858218,-3.938611,-6.218019,3.255529
beta_loc_1228_pop_0,1.301534,1.141697,-1.157658,4.891815
beta_loc_1229_pop_0,4.352305,4.535966,0.783802,7.715252
beta_loc_1230_pop_0,2.311320,1.380335,-1.503762,8.196516
beta_loc_1231_pop_0,4.734646,4.083825,1.347972,9.543980
beta_loc_1232_pop_0,-0.034505,0.230781,-4.036111,2.833476
beta_loc_1233_pop_0,-1.524872,-2.755881,-6.527241,4.014032
beta_loc_1234_pop_0,-2.254008,-2.303177,-5.829585,0.990856
beta_loc_1235_pop_0,-2.794897,-2.672252,-7.178956,1.905104
beta_loc_1236_pop_0,-0.370061,-0.660709,-3.828193,3.463268
beta_loc_1237_pop_0,3.331421,2.729873,-0.764262,7.670499
beta_loc_1238_pop_0,-1.951085,-1.870661,-7.488259,4.423038
beta_loc_1239_pop_0,-1.026256,-0.431469,-5.454421,3.087962
beta_loc_1240_pop_0,2.982935,3.658204,-1.930996,7.927097
beta_loc_1241_pop_0,4.753346,4.943738,1.835627,7.727432
beta_loc_1242_pop_0,1.972868,1.831725,-0.983732,6.123200
beta_loc_1243_pop_0,-2.572789,-2.204878,-10.187116,1.577632
beta_loc_1244_pop_0,-2.085952,-2.327065,-6.793630,2.077585
beta_loc_1245_pop_0,-3.229577,-3.183777,-6.451422,-0.549931
beta_loc_1246_pop_0,-3.146450,-3.323103,-5.713821,-0.402057
beta_loc_1247_pop_0,-3.350039,-3.401505,-6.798870,-0.824628
beta_loc_1248_pop_0,-3.516315,-3.285599,-7.226793,-0.478512
beta_loc_1249_pop_0,-0.780806,-0.502097,-4.465893,2.100957
beta_loc_1250_pop_0,-0.913415,-0.493025,-4.953043,2.143900
beta_loc_1251_pop_0,-1.770212,-0.800107,-6.485873,1.240422
beta_loc_1252_pop_0,-3.983055,-4.903145,-7.762431,0.121228
beta_loc_1253_pop_0,-3.688639,-3.836514,-6.557810,-0.798976
beta_loc_1254_pop_0,-3.305987,-3.228020,-6.080336,-0.679805
beta_loc_1255_pop_0,-3.184555,-3.344535,-5.849873,0.154464
beta_loc_1256_pop_0,-2.654999,-3.020903,-6.629326,1.095498
beta_loc_1257_pop_0,-3.565554,-3.324504,-7.741598,-0.566574
beta_loc_1258_pop_0,-2.598659,-2.605880,-6.340461,2.587839
beta_loc_1259_pop_0,-2.194239,-2.037829,-6.173411,1.119478
beta_loc_1260_pop_0,-3.452769,-3.248230,-6.702705,-0.284178
beta_loc_1261_pop_0,-1.984291,-2.367278,-5.202297,1.518742
beta_loc_1262_pop_0,-2.045652,-2.250150,-5.782816,2.119046
beta_loc_1263_pop_0,-2.141930,-2.256567,-4.475568,0.876831
beta_loc_1264_pop_0,-0.374528,0.785329,-7.310009,4.691918
beta_loc_1265_pop_0,-1.408994,-0.643148,-6.147541,2.032883
beta_loc_1266_pop_0,0.613229,0.566502,-1.076249,3.069731
beta_loc_1267_pop_0,0.305991,0.188198,-2.668599,3.454399
beta_loc_1268_pop_0,0.041753,-0.007196,-2.856022,2.553420
beta_loc_1269_pop_0,-0.146338,0.111175,-3.623790,3.427120
beta_loc_1270_pop_0,0.399279,0.534425,-2.789697,3.794947
beta_loc_1271_pop_0,0.074122,0.057317,-0.997743,1.902501
beta_loc_1272_pop_0,-0.696605,-0.417620,-4.059364,2.433167
beta_loc_1273_pop_0,-2.254610,-2.183386,-5.516131,0.463568
beta_loc_1274_pop_0,1.652484,1.663753,-0.860431,4.168242
beta_loc_1275_pop_0,2.077177,2.230077,-0.962624,4.992993
beta_loc_1276_pop_0,1.055671,0.972228,-1.749596,3.696678
beta_loc_1277_pop_0,0.728587,0.661118,-0.966616,4.033200
beta_loc_1278_pop_0,0.705550,0.446058,-3.200550,5.008460
beta_loc_1279_pop_0,1.654108,1.638463,-0.982762,5.407212
beta_loc_1280_pop_0,1.461995,1.215158,-0.861299,4.929636
beta_loc_1281_pop_0,0.843148,0.806302,-1.765750,3.241239
beta_loc_1282_pop_0,-0.206410,-0.215827,-4.447395,3.211225
beta_loc_1283_pop_0,-2.209478,-1.997035,-6.014926,1.046445
beta_loc_1284_pop_0,-0.372727,-0.247840,-3.671079,3.924606
beta_loc_1285_pop_0,-0.982284,-1.518042,-3.692158,3.358297
beta_loc_1286_pop_0,-0.384811,-0.129618,-6.078333,2.988988
beta_loc_1287_pop_0,-0.560158,-0.332573,-4.003438,2.811261
beta_loc_1288_pop_0,-0.412437,-0.269159,-4.902524,3.260900
beta_loc_1289_pop_0,-1.240999,-0.672403,-5.550780,1.770371
beta_loc_1290_pop_0,-3.659053,-3.277679,-9.148155,0.307682
beta_loc_1291_pop_0,-5.811304,-5.424012,-9.191257,-3.113865
beta_loc_1292_pop_0,-3.433338,-3.969090,-7.888858,2.799169
beta_loc_1293_pop_0,-4.926064,-4.627273,-8.244867,-1.994763
beta_loc_1294_pop_0,7.126315,7.383607,1.827084,10.629913
beta_loc_1295_pop_0,-0.449438,-0.491142,-3.424490,2.194847
beta_loc_1296_pop_0,1.503680,1.542162,-3.782423,6.255519
beta_loc_1297_pop_0,3.021949,3.233962,-0.739042,6.825246
beta_loc_1298_pop_0,5.229491,5.416319,-1.524783,10.830311
beta_loc_1299_pop_0,2.690713,2.776817,0.162055,5.102569
beta_loc_1300_pop_0,1.867076,1.966426,-0.971402,4.820880
beta_loc_1301_pop_0,1.988606,1.975281,0.001184,4.619229
beta_loc_1302_pop_0,-2.620427,-2.687932,-5.735589,0.690561
beta_loc_1303_pop_0,2.625030,2.761465,-0.812438,5.589245
beta_loc_1304_pop_0,2.980609,3.606420,-3.795342,6.089631
beta_loc_1305_pop_0,2.793843,2.641535,-0.722434,7.511433
beta_loc_1306_pop_0,3.689485,4.061556,-0.437048,8.396866
beta_loc_1307_pop_0,-5.684143,-5.507704,-9.935498,-1.031883
beta_loc_1308_pop_0,9.342338,9.473770,3.076449,14.709629
beta_loc_1309_pop_0,-2.746683,-2.799557,-5.924196,0.225064
beta_loc_1310_pop_0,-4.492222,-4.386051,-7.876701,-1.706803
beta_loc_1311_pop_0,-5.196467,-5.116907,-9.800572,-1.505963
beta_loc_1312_pop_0,3.948430,4.258946,0.001796,6.945034
beta_loc_1313_pop_0,-3.677335,-3.635544,-7.413136,-0.919797
beta_loc_1314_pop_0,-3.104112,-2.735194,-7.500200,-0.229514
beta_loc_1315_pop_0,0.219231,0.338805,-3.633232,3.307819
beta_loc_1316_pop_0,1.183090,1.022067,-3.210276,6.160163
beta_loc_1317_pop_0,6.899760,6.127567,2.139412,12.123196
beta_loc_1318_pop_0,-4.829540,-5.483442,-11.095136,0.939174
beta_loc_1319_pop_0,-1.283958,-0.093588,-6.561581,3.063829
beta_loc_1320_pop_0,-4.561740,-4.494346,-7.593369,-2.149682
beta_loc_1321_pop_0,-6.753300,-6.807773,-10.586627,-3.117318
