param,mean,median,1.000_CI_LB,1.000_CI_UB
alpha_loc_1278_pop_0,0.347031,0.350424,-0.908911,2.342679
alpha_loc_1279_pop_0,0.220912,0.271475,-1.365932,1.663091
alpha_loc_1280_pop_0,-0.167239,-0.150584,-1.261561,1.034141
alpha_loc_1281_pop_0,0.011190,-0.020756,-1.065664,1.230832
alpha_loc_1282_pop_0,0.108809,0.061483,-0.994154,1.583976
alpha_loc_1283_pop_0,0.035044,0.023345,-0.995473,1.270045
alpha_loc_1284_pop_0,-0.270173,-0.254170,-1.185833,0.676387
alpha_loc_1285_pop_0,-0.096196,-0.079742,-1.183517,0.841625
alpha_loc_1286_pop_0,0.243558,0.275065,-0.943038,1.437932
alpha_loc_1287_pop_0,0.018407,0.019095,-0.714271,0.938144
alpha_loc_1288_pop_0,0.093330,0.094588,-0.929867,1.264022
alpha_loc_1289_pop_0,0.119006,0.137056,-1.082609,1.242844
alpha_loc_1290_pop_0,0.076698,0.131884,-1.481540,0.820279
alpha_loc_1291_pop_0,1.183326,1.223420,-0.440495,3.293487
alpha_loc_1292_pop_0,-0.905718,-1.106974,-2.774881,0.927681
alpha_loc_1293_pop_0,-0.459740,-0.570699,-3.109707,1.759056
alpha_loc_1294_pop_0,-1.111926,-1.204066,-3.445996,2.208543
alpha_loc_1295_pop_0,-1.148461,-1.144157,-3.857145,0.902376
alpha_loc_1296_pop_0,-1.463374,-1.473811,-3.190368,0.617495
alpha_loc_1297_pop_0,-1.262141,-1.241025,-3.146680,0.027411
alpha_loc_1298_pop_0,-1.247826,-1.332248,-3.687011,1.498480
alpha_loc_1299_pop_0,-0.137553,-0.035334,-1.964352,1.306727
alpha_loc_1300_pop_0,0.558133,0.509110,-0.832946,2.514601
alpha_loc_1301_pop_0,-0.274076,-0.286814,-2.185367,1.854211
alpha_loc_1302_pop_0,-0.037479,-0.012891,-2.313688,1.528632
alpha_loc_1303_pop_0,-0.011086,-0.009123,-1.412370,1.786833
alpha_loc_1304_pop_0,-0.462223,-0.378423,-2.428836,0.917173
alpha_loc_1305_pop_0,-0.497436,-0.585822,-3.088193,1.935206
alpha_loc_1306_pop_0,0.918181,0.928934,-0.776967,2.559310
alpha_loc_1307_pop_0,-1.397792,-1.320669,-3.428008,0.478578
alpha_loc_1308_pop_0,0.469665,0.637310,-3.041524,3.663593
alpha_loc_1309_pop_0,-1.195653,-1.196202,-3.410318,0.863181
alpha_loc_1310_pop_0,-1.166650,-1.186248,-2.970758,0.558507
alpha_loc_1311_pop_0,-1.298471,-1.334818,-2.862793,0.209667
alpha_loc_1312_pop_0,-0.189473,-0.200643,-2.607083,1.706474
alpha_loc_1313_pop_0,2.229411,2.209968,0.685732,3.818596
alpha_loc_1314_pop_0,-0.252787,-0.028789,-2.536797,1.454842
alpha_loc_1315_pop_0,-0.326755,-0.228944,-2.835764,2.002458
alpha_loc_1316_pop_0,0.434372,0.511217,-2.307486,2.645230
alpha_loc_1317_pop_0,0.735791,0.650347,-3.493515,4.166283
alpha_loc_1318_pop_0,1.075272,1.051921,-0.086209,2.593657
alpha_loc_1319_pop_0,1.047863,1.060992,-0.629002,2.643434
alpha_loc_1320_pop_0,0.572449,0.400311,-2.486177,3.426173
alpha_loc_1321_pop_0,1.598971,1.603492,-0.278034,3.083508
alpha_loc_1322_pop_0,1.668489,1.605499,0.445040,3.253340
alpha_loc_1323_pop_0,2.015103,1.995182,0.633159,4.050696
alpha_loc_1324_pop_0,-0.986909,-0.981708,-3.120404,0.711737
alpha_loc_1325_pop_0,0.210522,0.789575,-3.726544,2.300203
alpha_loc_1326_pop_0,-1.185301,-1.307400,-3.819000,1.162856
alpha_loc_1327_pop_0,-1.422687,-1.249247,-3.946443,0.332235
alpha_loc_1328_pop_0,-0.359091,-0.150801,-2.934084,2.260497
alpha_loc_1329_pop_0,-1.956735,-1.942445,-3.796459,0.030113
alpha_loc_1330_pop_0,-0.442219,-0.129681,-3.134490,1.223257
alpha_loc_1331_pop_0,-0.392935,-0.372239,-0.989146,0.250266
alpha_loc_1332_pop_0,-1.317374,-1.401987,-3.644556,0.784271
alpha_loc_1333_pop_0,0.086577,0.090392,-0.759920,0.927632
alpha_loc_1334_pop_0,-0.902887,-1.000922,-2.542321,1.225352
alpha_loc_1335_pop_0,-0.678807,-0.827848,-2.627916,1.822018
alpha_loc_1336_pop_0,-0.148224,-0.048150,-2.125937,0.894101
alpha_loc_1337_pop_0,0.072079,0.084965,-0.533622,0.625365
alpha_loc_1338_pop_0,-0.535977,-0.622096,-2.594343,1.243059
alpha_loc_1339_pop_0,0.109555,0.104236,-0.373400,0.593645
alpha_loc_1340_pop_0,0.897769,0.995693,-0.403609,1.848311
alpha_loc_1341_pop_0,-0.053267,-0.060767,-0.674943,0.473321
alpha_loc_1342_pop_0,0.171678,0.159836,-0.551728,0.838652
alpha_loc_1343_pop_0,-0.451056,-0.485290,-1.786913,1.282133
alpha_loc_1344_pop_0,-0.046822,0.123040,-2.422230,2.146579
alpha_loc_1345_pop_0,0.475833,0.221625,-0.510756,1.735635
alpha_loc_1346_pop_0,0.563969,0.698211,-0.522081,1.859060
alpha_loc_1347_pop_0,0.068982,0.067638,-0.317937,0.433190
alpha_loc_1348_pop_0,-0.706237,-0.770114,-2.370303,0.920526
alpha_loc_1349_pop_0,-0.123522,0.005974,-2.336453,0.532865
alpha_loc_1350_pop_0,1.184758,1.173454,0.675121,1.928111
alpha_loc_1351_pop_0,0.182500,0.182477,-0.344595,0.757522
alpha_loc_1352_pop_0,0.249287,0.250338,-0.197207,0.709151
alpha_loc_1353_pop_0,0.097229,0.098306,-0.354120,0.667676
alpha_loc_1354_pop_0,0.092313,0.089123,-0.260715,0.485982
alpha_loc_1355_pop_0,0.524998,0.555398,-1.256335,2.628724
alpha_loc_1356_pop_0,0.035313,0.044818,-1.090487,0.828647
alpha_loc_1357_pop_0,-0.018467,-0.020968,-0.450271,0.409024
alpha_loc_1358_pop_0,-0.004704,-0.000592,-0.726636,0.605467
alpha_loc_1359_pop_0,0.050031,0.047268,-0.325046,0.569302
alpha_loc_1360_pop_0,0.208886,0.404627,-1.649061,1.439602
alpha_loc_1361_pop_0,-0.018245,0.007800,-1.734836,0.445148
alpha_loc_1362_pop_0,0.090190,0.085778,-0.294129,0.612880
alpha_loc_1363_pop_0,-0.104987,-0.096911,-1.148862,0.743618
alpha_loc_1364_pop_0,-0.130930,-0.129472,-0.646177,0.519950
alpha_loc_1365_pop_0,0.053680,0.052643,-0.327160,0.506428
alpha_loc_1366_pop_0,-0.016963,-0.096080,-1.322196,1.942681
alpha_loc_1367_pop_0,0.014709,0.018834,-0.453357,0.512088
alpha_loc_1368_pop_0,-0.148521,-0.100048,-1.629158,0.417557
alpha_loc_1369_pop_0,0.058045,0.058185,-0.314549,0.431167
alpha_loc_1370_pop_0,0.004882,0.001897,-0.464967,0.514242
alpha_loc_1371_pop_0,-0.700743,-0.608795,-2.347922,0.459843
alpha_loc_1372_pop_0,0.193641,0.188327,-0.315520,0.825742
alpha_loc_1373_pop_0,0.523544,0.533915,-0.501676,2.022670
alpha_loc_1374_pop_0,1.345944,1.134137,-0.963746,4.573237
alpha_loc_1375_pop_0,1.440634,1.390437,-0.242470,3.233073
alpha_loc_1376_pop_0,0.723563,0.760868,-0.673000,2.366734
alpha_loc_1377_pop_0,0.667389,0.754353,-1.510438,2.212250
alpha_loc_1378_pop_0,0.456126,0.356571,-0.487130,2.484447
alpha_loc_1379_pop_0,-0.487298,-0.567388,-2.484291,1.925142
alpha_loc_1380_pop_0,-0.183091,-0.226527,-4.302868,2.834171
alpha_loc_1381_pop_0,0.503874,0.270438,-1.619035,3.256006
alpha_loc_1382_pop_0,2.363770,2.090990,0.617771,5.024841
alpha_loc_1383_pop_0,0.498905,0.406593,-0.745824,2.544014
alpha_loc_1384_pop_0,0.339968,0.321149,-0.898828,1.872451
alpha_loc_1385_pop_0,0.371368,0.361027,-1.522714,2.040321
alpha_loc_1386_pop_0,0.086040,0.071916,-1.079623,1.101285
alpha_loc_1387_pop_0,0.273522,0.537767,-2.755194,2.489075
alpha_loc_1388_pop_0,1.501814,1.258711,-1.042034,3.731727
alpha_loc_1389_pop_0,2.024224,2.014054,0.378532,4.181826
alpha_loc_1390_pop_0,2.205504,2.138126,0.385829,4.458435
alpha_loc_1391_pop_0,0.885440,0.764137,-0.700374,3.192407
alpha_loc_1392_pop_0,1.294415,1.252698,-0.366369,4.064204
alpha_loc_1393_pop_0,1.185675,0.905693,-1.260272,4.205901
alpha_loc_1394_pop_0,-0.042452,0.148834,-3.556348,2.372397
alpha_loc_1395_pop_0,0.806952,1.001858,-2.954388,3.394474
alpha_loc_1396_pop_0,-1.092734,-1.055144,-2.787106,-0.018431
alpha_loc_1397_pop_0,-1.211959,-1.251044,-2.904462,0.575144
alpha_loc_1398_pop_0,-0.970119,-0.958649,-2.766731,0.509594
alpha_loc_1399_pop_0,-0.342261,-0.316587,-2.238126,1.451189
alpha_loc_1400_pop_0,0.815982,1.114328,-2.104287,4.254729
alpha_loc_1401_pop_0,-0.730979,-0.594578,-4.109810,2.012852
alpha_loc_1402_pop_0,-0.625293,-0.628110,-3.838125,1.658415
alpha_loc_1403_pop_0,0.205830,0.083785,-0.736789,2.417439
alpha_loc_1404_pop_0,-0.151695,-0.170764,-0.855239,0.860785
alpha_loc_1405_pop_0,-0.580457,-0.495085,-2.724175,0.824131
alpha_loc_1406_pop_0,0.475405,0.460164,-0.244737,1.917081
alpha_loc_1407_pop_0,-0.172514,-0.176093,-0.973752,0.846451
alpha_loc_1408_pop_0,1.028813,0.751508,-0.543022,3.562423
alpha_loc_1409_pop_0,-0.990334,-0.917748,-2.851007,0.685643
alpha_loc_1410_pop_0,-0.194286,-0.234574,-2.212854,1.759812
alpha_loc_1411_pop_0,-0.341472,-0.477114,-2.117598,2.149727
alpha_loc_1412_pop_0,1.356551,1.290115,-0.513016,3.906051
alpha_loc_1413_pop_0,-0.616180,-0.697033,-3.519768,3.008657
alpha_loc_1414_pop_0,-0.615050,-0.919767,-2.591855,2.020016
alpha_loc_1415_pop_0,-0.599879,-0.497439,-2.491711,0.828169
alpha_loc_1416_pop_0,0.821001,0.733536,-1.482730,4.572093
alpha_loc_1417_pop_0,-0.308383,-0.217801,-2.780636,0.874068
alpha_loc_1418_pop_0,1.656141,1.639244,-0.012518,3.578010
alpha_loc_1419_pop_0,0.801139,0.596855,-1.358205,3.460369
alpha_loc_1420_pop_0,-0.024649,0.006878,-1.449408,0.688001
alpha_loc_1421_pop_0,1.113904,1.235248,-3.904507,4.732127
alpha_loc_1422_pop_0,1.361694,1.160616,-0.297230,3.955950
alpha_loc_1423_pop_0,-0.309728,-0.506359,-3.625113,2.232313
alpha_loc_1424_pop_0,0.743902,0.472684,-0.775676,2.861248
alpha_loc_1425_pop_0,3.417437,3.308228,1.740883,6.243060
alpha_loc_1426_pop_0,0.566688,0.465290,-0.901526,2.790164
alpha_loc_1427_pop_0,-0.904422,-0.935871,-2.783914,1.259912
alpha_loc_1428_pop_0,0.726739,0.842499,-2.330028,3.822847
alpha_loc_1429_pop_0,1.610641,1.570367,-0.395621,4.037823
alpha_loc_1430_pop_0,-0.207173,-0.171833,-1.795858,0.751021
alpha_loc_1431_pop_0,0.743928,0.488840,-1.100904,3.957827
alpha_loc_1432_pop_0,0.820051,0.797938,0.028717,1.623779
alpha_loc_1433_pop_0,-0.182664,-0.191204,-1.150676,0.866417
alpha_loc_1434_pop_0,1.167506,1.165412,-0.599291,2.742155
alpha_loc_1435_pop_0,2.852807,2.936333,1.006696,4.547121
alpha_loc_1436_pop_0,-0.340159,-0.413826,-2.434785,1.595439
alpha_loc_1437_pop_0,-0.579664,-0.530300,-2.610915,0.756583
alpha_loc_1438_pop_0,-0.554703,-0.530079,-2.713067,2.224384
alpha_loc_1439_pop_0,0.005839,0.050148,-1.344640,0.832644
alpha_loc_1440_pop_0,0.107945,0.082687,-0.976380,1.601210
alpha_loc_1441_pop_0,-0.078860,-0.095722,-0.894401,0.711954
alpha_loc_1442_pop_0,-0.108278,-0.043159,-1.855840,0.901826
alpha_loc_1443_pop_0,1.672834,1.721527,-0.616105,3.741667
alpha_loc_1444_pop_0,1.123099,0.932106,-0.775531,3.537926
alpha_loc_1445_pop_0,1.375570,1.626132,-0.883003,3.690719
alpha_loc_1446_pop_0,-0.765518,-0.795397,-2.445716,0.791119
alpha_loc_1447_pop_0,0.288106,0.272338,-0.455520,1.323082
alpha_loc_1448_pop_0,0.545027,0.027488,-2.038264,4.180242
alpha_loc_1449_pop_0,-0.820871,-1.181049,-3.425386,3.200795
alpha_loc_1450_pop_0,0.375692,0.468939,-3.187062,3.314726
alpha_loc_1451_pop_0,-0.929085,-1.095571,-3.109497,2.094162
alpha_loc_1452_pop_0,-0.788683,-0.803179,-2.688691,0.558926
alpha_loc_1453_pop_0,-1.283555,-1.334602,-3.011105,0.082235
alpha_loc_1454_pop_0,-0.869376,-1.088469,-3.110032,1.261557
alpha_loc_1455_pop_0,-0.984440,-0.967938,-2.511432,0.295108
alpha_loc_1456_pop_0,0.186690,0.427740,-3.109083,2.472944
alpha_loc_1457_pop_0,-0.125278,-0.000623,-2.270525,2.131683
alpha_loc_1458_pop_0,-0.243413,-0.110723,-2.545322,2.196909
alpha_loc_1459_pop_0,1.334137,1.706805,-1.368197,3.473363
alpha_loc_1460_pop_0,0.849186,0.977982,-0.917253,2.367867
alpha_loc_1461_pop_0,-0.182042,-0.209994,-2.013791,0.957909
alpha_loc_1462_pop_0,-0.445413,-0.426422,-2.745497,2.174750
alpha_loc_1463_pop_0,1.183964,1.013955,-1.751850,3.995754
alpha_loc_1464_pop_0,0.217277,0.173871,-2.598838,3.201254
alpha_loc_1465_pop_0,0.112687,-0.001719,-2.840994,2.478561
alpha_loc_1466_pop_0,0.549345,0.520397,-0.839943,2.857746
alpha_loc_1467_pop_0,0.593565,0.560287,-1.142568,2.610843
alpha_loc_1468_pop_0,0.718874,0.697788,-2.026887,2.939689
alpha_loc_1469_pop_0,1.498358,1.295748,-0.530574,4.371928
alpha_loc_1470_pop_0,0.241353,0.504318,-5.753754,3.382510
alpha_loc_1471_pop_0,-1.209796,-1.396908,-2.867568,0.568866
alpha_loc_1472_pop_0,-0.229816,-0.204893,-1.692129,1.009520
alpha_loc_1473_pop_0,0.458606,0.627323,-1.895726,2.196008
alpha_loc_1474_pop_0,0.558260,0.613340,-0.812074,2.442336
alpha_loc_1475_pop_0,0.354209,0.342881,-1.577643,2.059650
alpha_loc_1476_pop_0,0.160758,0.177804,-1.326364,2.018989
alpha_loc_1477_pop_0,-0.880480,-0.986718,-2.318733,0.749523
alpha_loc_1478_pop_0,-0.632693,-0.343582,-3.221066,2.482536
alpha_loc_1479_pop_0,-0.370798,-0.311447,-2.665005,1.496277
alpha_loc_1480_pop_0,-1.016391,-1.271019,-3.394320,1.852221
alpha_loc_1481_pop_0,0.348077,0.509741,-2.236808,2.402766
alpha_loc_1482_pop_0,1.261980,1.187912,-0.957880,3.033026
alpha_loc_1483_pop_0,1.065375,1.052064,-0.696150,3.116407
alpha_loc_1484_pop_0,0.111956,0.126745,-0.861938,0.919984
alpha_loc_1485_pop_0,0.486635,0.587759,-1.760053,2.612404
alpha_loc_1486_pop_0,0.157215,0.251145,-1.854799,1.671321
alpha_loc_1487_pop_0,0.517064,0.422037,-0.706082,1.989385
alpha_loc_1488_pop_0,0.449339,0.411445,-0.531103,1.864335
alpha_loc_1489_pop_0,0.099940,0.182961,-1.710025,0.957974
alpha_loc_1490_pop_0,-0.384023,-0.393026,-1.683933,0.963130
alpha_loc_1491_pop_0,-0.034883,-0.039924,-0.921554,1.242461
alpha_loc_1492_pop_0,0.088817,0.094504,-1.831107,1.520591
alpha_loc_1493_pop_0,-0.014415,0.024166,-1.727394,1.602006
alpha_loc_1494_pop_0,0.359100,0.553156,-1.920939,2.536288
alpha_loc_1495_pop_0,-0.393727,-0.205854,-3.519878,1.538798
alpha_loc_1496_pop_0,1.885522,1.624932,-0.671639,5.517765
alpha_loc_1497_pop_0,-0.600669,-0.453088,-3.175311,1.517946
alpha_loc_1498_pop_0,1.808067,1.673094,-0.099327,4.359295
alpha_loc_1499_pop_0,-0.691803,-0.823903,-3.223361,1.865222
alpha_loc_1500_pop_0,-0.446354,-0.513731,-2.542646,1.542953
alpha_loc_1501_pop_0,-0.744864,-0.625614,-2.593153,0.630944
alpha_loc_1502_pop_0,-0.424917,-0.337586,-2.898065,1.661896
alpha_loc_1503_pop_0,-0.452094,-0.657868,-2.103145,1.471825
alpha_loc_1504_pop_0,-0.196503,-0.224901,-1.516661,1.428955
alpha_loc_1505_pop_0,-0.159781,-0.112439,-2.159771,1.042525
alpha_loc_1506_pop_0,-0.451713,-0.416089,-1.877101,0.787985
alpha_loc_1507_pop_0,-0.523305,-0.528730,-1.948648,0.680354
alpha_loc_1508_pop_0,-0.266716,-0.218572,-2.221095,0.923178
alpha_loc_1509_pop_0,-0.336636,-0.201418,-2.679484,0.697032
alpha_loc_1510_pop_0,-0.409779,-0.420245,-1.544732,0.573387
alpha_loc_1511_pop_0,-0.214504,-0.217248,-2.066275,1.151594
alpha_loc_1512_pop_0,0.167264,0.159033,-0.971593,1.647146
alpha_loc_1513_pop_0,-0.418821,-0.434227,-2.324982,1.719768
alpha_loc_1514_pop_0,0.152510,0.104910,-1.123767,1.477566
alpha_loc_1515_pop_0,-0.565396,-0.521666,-2.691497,1.011352
alpha_loc_1516_pop_0,-0.293274,-0.253362,-1.526314,0.717935
alpha_loc_1517_pop_0,-0.558462,-0.579771,-1.651839,0.773080
alpha_loc_1518_pop_0,-0.236149,-0.252511,-0.954589,0.614471
alpha_loc_1519_pop_0,-0.303381,-0.300955,-1.345142,0.761508
alpha_loc_1520_pop_0,-0.010227,-0.017159,-0.934622,0.856146
alpha_loc_1521_pop_0,-0.592892,-0.674090,-1.830335,0.742198
alpha_loc_1522_pop_0,-0.261375,-0.247746,-1.451490,0.806620
alpha_loc_1523_pop_0,-0.228061,-0.270869,-1.323241,0.747589
alpha_loc_1524_pop_0,-0.385182,-0.379340,-1.821569,0.658826
alpha_loc_1525_pop_0,-0.119641,-0.125191,-1.970131,1.477857
alpha_loc_1526_pop_0,-0.093800,-0.077281,-0.962497,0.819519
alpha_loc_1527_pop_0,-0.071234,-0.112919,-3.064399,2.533673
alpha_loc_1528_pop_0,-0.007502,0.232461,-2.720047,2.416157
alpha_loc_1529_pop_0,-0.547332,-0.563550,-0.925982,0.015580
alpha_loc_1530_pop_0,0.170981,0.173621,-0.409378,0.618272
alpha_loc_1531_pop_0,0.015467,0.016117,-0.398952,0.441409
alpha_loc_1532_pop_0,0.769969,0.978140,-1.952702,2.092796
alpha_loc_1533_pop_0,0.173206,0.171680,-0.270321,0.528827
alpha_loc_1534_pop_0,0.084157,0.074149,-0.474004,0.549169
alpha_loc_1535_pop_0,1.147232,1.113047,-0.343507,2.924756
alpha_loc_1536_pop_0,0.024890,0.025283,-0.464372,0.420982
alpha_loc_1537_pop_0,0.178305,0.182377,-0.600036,0.796339
alpha_loc_1538_pop_0,0.964949,1.100154,-0.887108,2.918370
alpha_loc_1539_pop_0,-0.398280,-0.392082,-1.583063,0.230119
alpha_loc_1540_pop_0,-0.942604,-1.091226,-2.766335,0.779271
alpha_loc_1541_pop_0,1.368148,1.356656,0.379496,2.602649
alpha_loc_1542_pop_0,-0.204055,-0.193532,-0.904034,0.422223
alpha_loc_1543_pop_0,-0.025408,-0.027541,-0.415181,0.431745
alpha_loc_1544_pop_0,-0.935614,-0.924493,-2.620475,0.578303
alpha_loc_1545_pop_0,0.023176,0.023176,-0.390112,0.460159
alpha_loc_1546_pop_0,-0.285398,-0.292090,-0.712346,0.180047
alpha_loc_1547_pop_0,-0.177470,-0.177121,-0.497604,0.185020
alpha_loc_1548_pop_0,-0.195893,-0.196577,-0.568475,0.217052
alpha_loc_1549_pop_0,0.007432,0.007758,-0.393099,0.465421
alpha_loc_1550_pop_0,1.065626,1.058762,0.445822,1.698168
alpha_loc_1551_pop_0,0.185766,0.305473,-2.393950,2.066674
alpha_loc_1552_pop_0,1.145827,1.172220,0.060292,2.264314
alpha_loc_1553_pop_0,0.143636,0.143269,-0.357675,0.601485
alpha_loc_1554_pop_0,-0.137812,-0.201945,-2.160291,2.119398
alpha_loc_1555_pop_0,0.002821,-0.046365,-0.668486,1.273867
alpha_loc_1556_pop_0,-0.040987,-0.043584,-0.343638,0.355261
alpha_loc_1557_pop_0,-0.424448,-0.243798,-2.107091,0.761872
alpha_loc_1558_pop_0,-1.024337,-1.023539,-2.764248,0.526483
alpha_loc_1559_pop_0,0.153855,0.130985,-0.788003,1.522305
alpha_loc_1560_pop_0,-0.035838,-0.035155,-0.395216,0.368048
alpha_loc_1561_pop_0,2.093391,2.039913,0.130066,4.356383
alpha_loc_1562_pop_0,0.048010,0.049083,-0.311021,0.364654
alpha_loc_1563_pop_0,-0.035228,-0.032152,-0.359264,0.308349
alpha_loc_1564_pop_0,-0.788918,-0.831694,-2.087822,0.547000
alpha_loc_1565_pop_0,-0.029032,-0.031057,-0.362551,0.286336
alpha_loc_1566_pop_0,0.128694,0.113433,-0.429494,0.867695
alpha_loc_1567_pop_0,-0.094760,-0.105261,-0.532454,0.571071
alpha_loc_1568_pop_0,-0.203636,-0.200944,-0.559959,0.202357
alpha_loc_1569_pop_0,-0.024378,-0.022282,-0.366945,0.396368
alpha_loc_1570_pop_0,1.110336,1.079939,0.331316,2.204548
alpha_loc_1571_pop_0,-0.080323,-0.073904,-0.512736,0.439415
alpha_loc_1572_pop_0,0.452204,0.439270,-0.563779,1.529470
alpha_loc_1573_pop_0,-0.032760,-0.017688,-0.833018,0.630878
alpha_loc_1574_pop_0,-0.311527,-0.343192,-0.918372,0.460429
alpha_loc_1575_pop_0,0.060661,0.070355,-1.228661,1.139751
alpha_loc_1576_pop_0,-0.162161,-0.164387,-0.958161,0.677039
alpha_loc_1577_pop_0,-0.084489,-0.089362,-0.401227,0.227485
alpha_loc_1578_pop_0,-0.054494,-0.052543,-0.440963,0.202119
alpha_loc_1579_pop_0,-0.116567,-0.134220,-0.585528,0.541855
alpha_loc_1580_pop_0,-0.226908,-0.223043,-0.534212,0.126109
alpha_loc_1581_pop_0,0.020743,0.037580,-0.897826,0.677937
alpha_loc_1582_pop_0,-0.184577,-0.166561,-1.112229,0.735348
alpha_loc_1583_pop_0,-0.178629,-0.177410,-0.632288,0.301436
alpha_loc_1584_pop_0,-0.037137,-0.029675,-0.353043,0.263792
alpha_loc_1585_pop_0,0.083261,0.075170,-0.534487,0.787612
alpha_loc_1586_pop_0,-0.019463,-0.030732,-0.814318,0.911645
alpha_loc_1587_pop_0,0.001951,-0.007532,-0.900619,1.212637
alpha_loc_1588_pop_0,-0.010940,-0.008897,-0.370486,0.299266
alpha_loc_1589_pop_0,-0.023093,-0.027760,-0.341948,0.305933
alpha_loc_1590_pop_0,0.035949,0.035274,-0.272822,0.361176
alpha_loc_1591_pop_0,0.073535,0.074820,-0.344506,0.648938
alpha_loc_1592_pop_0,0.000300,0.003924,-0.342471,0.428392
alpha_loc_1593_pop_0,-0.095152,-0.091751,-0.428178,0.265115
alpha_loc_1594_pop_0,0.028247,0.026721,-0.308349,0.383535
alpha_loc_1595_pop_0,-0.007863,-0.006000,-0.369104,0.310077
alpha_loc_1596_pop_0,0.062102,0.055983,-0.257788,0.442919
alpha_loc_1597_pop_0,0.131243,0.122430,-0.766479,0.989075
alpha_loc_1598_pop_0,-0.032400,-0.028239,-0.554551,0.490158
alpha_loc_1599_pop_0,1.318139,0.634857,-0.764772,4.783661
alpha_loc_1600_pop_0,0.028266,0.027643,-0.383245,0.359027
alpha_loc_1601_pop_0,-0.123231,-0.121050,-0.512903,0.301948
alpha_loc_1602_pop_0,-0.550224,-0.518793,-1.974372,0.699370
alpha_loc_1603_pop_0,-0.066614,-0.074817,-0.504303,0.368699
alpha_loc_1604_pop_0,-0.319129,-0.341729,-1.033876,0.686878
alpha_loc_1605_pop_0,-0.019802,-0.024181,-0.527459,0.428007
alpha_loc_1606_pop_0,0.179721,0.177171,-0.237451,0.541550
alpha_loc_1607_pop_0,0.039965,0.013889,-0.467269,0.805114
alpha_loc_1608_pop_0,0.310001,0.306445,-0.292525,0.849824
alpha_loc_1609_pop_0,0.101143,0.103113,-0.262223,0.590131
alpha_loc_1610_pop_0,-0.012277,-0.015284,-0.339552,0.286785
alpha_loc_1611_pop_0,-0.093794,-0.104949,-0.663617,0.540100
alpha_loc_1612_pop_0,0.048335,0.055945,-0.643223,0.750734
alpha_loc_1613_pop_0,-0.140481,-0.147451,-0.621144,0.504034
alpha_loc_1614_pop_0,-0.166358,-0.170610,-0.476744,0.122137
alpha_loc_1615_pop_0,-0.529096,-0.480190,-1.940153,0.409067
alpha_loc_1616_pop_0,-0.090476,-0.087114,-0.370272,0.243484
alpha_loc_1617_pop_0,0.131486,0.135469,-0.179503,0.438561
alpha_loc_1618_pop_0,0.553929,0.144430,-1.077573,3.963792
alpha_loc_1619_pop_0,-0.056339,-0.062633,-0.536974,0.597805
alpha_loc_1620_pop_0,-0.724947,-0.796403,-2.350732,0.865050
alpha_loc_1621_pop_0,-0.062350,-0.066030,-0.381490,0.355275
alpha_loc_1622_pop_0,-0.034036,-0.035434,-0.428226,0.356179
alpha_loc_1623_pop_0,0.091567,0.097356,-0.433389,0.508558
alpha_loc_1624_pop_0,-0.191380,-0.195987,-0.511957,0.166138
alpha_loc_1625_pop_0,-0.226732,-0.231949,-0.582666,0.150293
alpha_loc_1626_pop_0,0.658606,0.403530,-2.008391,4.942790
alpha_loc_1627_pop_0,-0.197002,-0.175930,-1.396354,0.350026
alpha_loc_1628_pop_0,-0.043300,-0.037559,-0.382180,0.260605
alpha_loc_1629_pop_0,-0.300526,-0.182491,-2.561917,1.405221
alpha_loc_1630_pop_0,-0.014256,-0.012723,-0.333886,0.364418
alpha_loc_1631_pop_0,0.044682,0.040501,-0.254867,0.374919
alpha_loc_1632_pop_0,-0.028352,-0.030469,-0.355625,0.337491
alpha_loc_1633_pop_0,-0.121646,-0.122596,-0.680235,0.436506
alpha_loc_1634_pop_0,0.120844,0.129712,-0.586443,0.643987
alpha_loc_1635_pop_0,-0.161317,-0.162504,-0.508330,0.219205
alpha_loc_1636_pop_0,-0.130359,-0.129994,-0.723747,0.217254
alpha_loc_1637_pop_0,-0.087846,-0.093948,-0.529411,0.356418
alpha_loc_1638_pop_0,0.158106,0.085805,-0.970636,1.513056
alpha_loc_1639_pop_0,-0.210337,-0.211979,-0.591515,0.244813
alpha_loc_1640_pop_0,-0.025462,-0.059410,-1.263243,1.875002
alpha_loc_1641_pop_0,0.092991,0.131413,-1.096888,0.859629
alpha_loc_1642_pop_0,0.186113,0.181142,-1.330572,1.579581
alpha_loc_1643_pop_0,-0.217312,-0.245358,-1.259121,1.097076
alpha_loc_1644_pop_0,-0.302895,-0.310131,-0.742272,0.200998
alpha_loc_1645_pop_0,0.381572,0.310062,-0.784636,2.298386
alpha_loc_1646_pop_0,-0.611415,-0.503970,-2.464284,0.233537
alpha_loc_1647_pop_0,-0.344263,-0.356564,-1.498689,0.577326
alpha_loc_1648_pop_0,-0.080588,-0.083994,-0.898941,0.825687
alpha_loc_1649_pop_0,-0.385992,-0.596229,-2.089236,2.378266
alpha_loc_1650_pop_0,-0.543098,-0.777028,-2.583216,1.761828
alpha_loc_1651_pop_0,-0.583028,-0.745843,-2.395940,1.397993
alpha_loc_1652_pop_0,-0.659254,-0.745255,-2.239936,1.345570
alpha_loc_1653_pop_0,-0.708222,-0.633726,-2.055430,0.212112
alpha_loc_1654_pop_0,-0.458556,-0.450594,-1.647733,0.605242
